<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170223,000000,1237.3000000,1252.2000000,1236.4000000,1251.6000000,235853
20170224,000000,1251.6000000,1261.2000000,1251.4000000,1258.0000000,179192
20170226,000000,1258.9000000,1260.0000000,1255.6000000,1258.6000000,26258
20170227,000000,1258.6000000,1264.9000000,1251.5000000,1254.7000000,192578
20170228,000000,1254.7000000,1259.3000000,1242.5000000,1244.6000000,264173
20170301,000000,1244.5000000,1251.4000000,1237.2000000,1246.7000000,243020
20170302,000000,1246.7000000,1246.9000000,1230.2000000,1230.9000000,247744
20170303,000000,1230.9000000,1236.7000000,1223.0000000,1235.0000000,221247
20170305,000000,1233.9000000,1237.3000000,1232.8000000,1233.6000000,27858
20170306,000000,1233.6000000,1235.3000000,1224.2000000,1225.7000000,142362
20170307,000000,1225.7000000,1226.4000000,1214.1000000,1217.4000000,173066
20170308,000000,1217.3000000,1218.2000000,1203.6000000,1205.2000000,194009
20170309,000000,1205.2000000,1208.9000000,1196.2000000,1197.4000000,202911
20170310,000000,1197.4000000,1206.2000000,1194.5000000,1204.5000000,199190
20170312,000000,1205.0000000,1207.0000000,1203.6000000,1206.8000000,24940
20170313,000000,1206.7000000,1210.9000000,1200.9000000,1202.6000000,140181
20170314,000000,1202.6000000,1207.5000000,1196.9000000,1201.9000000,153546
20170315,000000,1201.9000000,1225.6000000,1196.8000000,1224.5000000,254359
20170316,000000,1224.6000000,1234.0000000,1223.1000000,1226.0000000,207107
20170317,000000,1226.0000000,1231.5000000,1225.2000000,1228.9000000,108760
20170319,000000,1229.0000000,1235.0000000,1228.8000000,1234.4000000,25785
20170320,000000,1234.5000000,1235.5000000,1226.6000000,1228.5000000,127024
20170321,000000,1228.4000000,1247.7000000,1227.5000000,1245.0000000,221997
20170322,000000,1245.0000000,1251.5000000,1244.2000000,1246.9000000,189411
20170323,000000,1246.9000000,1253.3000000,1242.4000000,1243.8000000,196552
20170324,000000,1243.9000000,1251.9000000,1240.7000000,1243.3000000,143779
20170326,000000,1245.5000000,1258.1000000,1245.5000000,1256.3000000,32882
20170327,000000,1256.3000000,1261.0000000,1252.3000000,1254.2000000,157613
20170328,000000,1254.1000000,1258.4000000,1246.9000000,1249.0000000,167228
20170329,000000,1249.1000000,1254.4000000,1247.7000000,1249.1000000,96088
20170330,000000,1249.1000000,1251.0000000,1241.1000000,1243.8000000,38892
20170331,000000,1243.8000000,1252.8000000,1242.2000000,1251.6000000,127513
20170402,000000,1251.9000000,1252.7000000,1249.6000000,1250.7000000,13952
20170403,000000,1250.6000000,1259.3000000,1246.4000000,1258.3000000,136285
20170404,000000,1258.4000000,1263.7000000,1255.0000000,1256.9000000,147774
20170405,000000,1256.8000000,1260.9000000,1245.4000000,1255.4000000,203235
20170406,000000,1255.4000000,1271.5000000,1251.3000000,1265.5000000,214370
20170407,000000,1265.5000000,1273.3000000,1253.1000000,1256.1000000,269630
20170409,000000,1255.6000000,1257.5000000,1253.3000000,1254.6000000,26371
20170410,000000,1254.7000000,1258.9000000,1248.2000000,1257.9000000,168761
20170411,000000,1257.8000000,1281.8000000,1257.4000000,1277.5000000,292704
20170412,000000,1277.5000000,1290.1000000,1273.8000000,1288.2000000,238204
20170413,000000,1288.2000000,1290.7000000,1283.8000000,1290.1000000,185936
20170416,000000,1292.4000000,1297.4000000,1291.4000000,1293.8000000,41748
20170417,000000,1293.9000000,1294.7000000,1283.1000000,1284.2000000,173655
20170418,000000,1284.1000000,1294.4000000,1280.6000000,1288.8000000,257181
20170419,000000,1288.8000000,1289.2000000,1275.4000000,1281.2000000,234280
20170420,000000,1281.1000000,1285.2000000,1278.0000000,1281.5000000,231159
20170421,000000,1281.5000000,1290.1000000,1280.0000000,1286.0000000,201103
20170423,000000,1280.0000000,1280.0000000,1266.0000000,1276.6000000,73929
20170424,000000,1276.6000000,1279.9000000,1267.9000000,1275.2000000,228769
20170425,000000,1275.2000000,1275.5000000,1262.3000000,1265.1000000,235046
20170426,000000,1265.1000000,1272.8000000,1260.7000000,1268.0000000,226689
20170427,000000,1267.9000000,1269.0000000,1261.8000000,1267.0000000,196706
20170428,000000,1267.0000000,1269.9000000,1264.9000000,1269.5000000,142555
20170430,000000,1269.6000000,1272.4000000,1262.7000000,1264.7000000,33651
20170501,000000,1264.7000000,1269.7000000,1254.9000000,1257.9000000,174734
20170502,000000,1257.8000000,1258.0000000,1252.6000000,1256.7000000,155137
20170503,000000,1256.7000000,1256.8000000,1236.4000000,1240.4000000,247134
20170504,000000,1240.4000000,1240.5000000,1225.7000000,1233.0000000,288707
20170505,000000,1233.0000000,1236.0000000,1226.2000000,1228.4000000,198049
20170507,000000,1223.1000000,1235.0000000,1221.0000000,1231.8000000,36343
20170508,000000,1231.7000000,1236.9000000,1226.0000000,1227.8000000,152631
20170509,000000,1227.7000000,1228.3000000,1214.3000000,1222.4000000,230378
20170510,000000,1222.4000000,1225.8000000,1216.9000000,1220.0000000,164613
20170511,000000,1219.9000000,1227.7000000,1219.6000000,1226.6000000,177885
20170512,000000,1226.5000000,1231.6000000,1226.0000000,1227.8000000,149563
20170514,000000,1229.3000000,1230.9000000,1226.8000000,1230.9000000,19290
20170515,000000,1230.9000000,1237.4000000,1228.4000000,1233.6000000,183432
20170516,000000,1233.5000000,1245.0000000,1232.6000000,1243.4000000,202032
20170517,000000,1243.3000000,1263.2000000,1240.9000000,1260.0000000,342015
20170518,000000,1260.0000000,1265.0000000,1245.7000000,1248.1000000,324516
20170519,000000,1248.0000000,1256.4000000,1247.2000000,1255.7000000,166010
20170521,000000,1257.5000000,1257.7000000,1251.6000000,1252.2000000,29225
20170522,000000,1252.2000000,1263.8000000,1252.2000000,1262.1000000,161272
20170523,000000,1262.1000000,1263.3000000,1250.5000000,1251.8000000,227882
20170524,000000,1251.8000000,1259.4000000,1247.6000000,1259.0000000,208273
20170525,000000,1258.9000000,1259.3000000,1252.6000000,1258.0000000,145079
20170526,000000,1258.0000000,1269.3000000,1257.4000000,1266.7000000,148705
20170528,000000,1267.4000000,1268.8000000,1265.0000000,1265.9000000,9855
20170529,000000,1265.8000000,1270.0000000,1264.6000000,1267.3000000,13954
20170530,000000,1267.3000000,1268.4000000,1258.4000000,1262.6000000,29797
20170531,000000,1262.5000000,1276.8000000,1262.5000000,1270.6000000,177064
20170601,000000,1270.5000000,1271.5000000,1261.3000000,1263.4000000,175409
20170602,000000,1263.4000000,1282.2000000,1262.1000000,1281.5000000,213787
20170604,000000,1282.6000000,1284.7000000,1281.4000000,1283.1000000,31044
20170605,000000,1283.2000000,1287.6000000,1280.2000000,1287.2000000,133446
20170606,000000,1287.1000000,1298.8000000,1287.0000000,1293.8000000,230552
20170607,000000,1293.8000000,1296.9000000,1285.0000000,1287.9000000,211323
20170608,000000,1287.9000000,1291.5000000,1273.5000000,1277.3000000,248128
20170609,000000,1277.2000000,1278.0000000,1266.7000000,1268.8000000,174792
20170611,000000,1269.7000000,1272.3000000,1268.5000000,1269.8000000,23809
20170612,000000,1269.9000000,1272.4000000,1264.7000000,1268.0000000,160610
20170613,000000,1268.0000000,1272.1000000,1260.5000000,1270.6000000,168492
20170614,000000,1270.6000000,1284.2000000,1259.0000000,1266.2000000,351049
20170615,000000,1266.1000000,1266.1000000,1252.7000000,1254.4000000,211503
20170616,000000,1254.4000000,1258.6000000,1253.2000000,1255.2000000,122273
20170618,000000,1255.8000000,1257.3000000,1252.2000000,1254.1000000,23704
20170619,000000,1254.1000000,1254.8000000,1244.1000000,1246.5000000,164919
20170620,000000,1246.4000000,1249.4000000,1242.4000000,1247.4000000,159131
20170621,000000,1247.3000000,1255.0000000,1241.7000000,1253.7000000,166893
20170622,000000,1253.6000000,1256.0000000,1247.5000000,1252.7000000,158937
20170623,000000,1252.8000000,1260.0000000,1252.8000000,1257.8000000,87947
20170625,000000,1258.6000000,1259.0000000,1254.2000000,1255.0000000,19493
20170626,000000,1255.0000000,1255.9000000,1236.7000000,1245.6000000,215497
20170627,000000,1245.7000000,1253.9000000,1245.3000000,1251.8000000,200417
20170628,000000,1251.8000000,1255.7000000,1248.2000000,1251.5000000,176171
20170629,000000,1251.5000000,1253.0000000,1239.7000000,1246.4000000,250309
20170630,000000,1246.4000000,1246.7000000,1239.0000000,1241.4000000,150927
20170702,000000,1241.7000000,1242.6000000,1236.4000000,1237.6000000,31486
20170703,000000,1237.6000000,1238.0000000,1218.0000000,1222.4000000,238074
20170704,000000,1222.4000000,1228.4000000,1222.0000000,1225.4000000,100373
20170705,000000,1225.5000000,1229.5000000,1216.5000000,1225.8000000,218588
20170706,000000,1225.8000000,1226.9000000,1218.5000000,1220.0000000,176618
20170707,000000,1220.1000000,1228.1000000,1206.6000000,1211.9000000,248954
20170709,000000,1212.5000000,1213.4000000,1209.6000000,1210.2000000,25882
20170710,000000,1210.3000000,1215.6000000,1204.0000000,1210.3000000,200957
20170711,000000,1210.3000000,1219.9000000,1207.4000000,1219.1000000,195725
20170712,000000,1219.0000000,1225.2000000,1212.5000000,1222.4000000,219900
20170713,000000,1222.5000000,1223.6000000,1214.0000000,1215.7000000,177310
20170714,000000,1215.7000000,1232.7000000,1215.5000000,1228.0000000,195448
20170716,000000,1228.7000000,1231.5000000,1227.5000000,1229.8000000,25313
20170717,000000,1229.9000000,1237.6000000,1228.5000000,1237.0000000,159885
20170718,000000,1237.1000000,1244.1000000,1234.5000000,1240.7000000,205107
20170719,000000,1240.8000000,1243.5000000,1235.1000000,1238.2000000,168278
20170720,000000,1238.2000000,1247.2000000,1234.6000000,1244.8000000,222497
20170721,000000,1244.8000000,1255.9000000,1244.3000000,1255.0000000,172574
20170723,000000,1255.1000000,1257.6000000,1253.5000000,1254.2000000,24803
20170724,000000,1254.2000000,1259.0000000,1252.0000000,1256.0000000,152516
20170725,000000,1256.0000000,1258.0000000,1245.5000000,1246.5000000,200893
20170726,000000,1246.4000000,1264.7000000,1243.2000000,1262.9000000,192056
20170727,000000,1262.9000000,1265.0000000,1253.9000000,1257.4000000,137752
20170728,000000,1257.3000000,1270.0000000,1257.3000000,1269.0000000,13957
20170730,000000,1276.3000000,1277.3000000,1273.0000000,1274.2000000,24786
20170731,000000,1274.3000000,1276.8000000,1271.7000000,1276.1000000,152796
20170801,000000,1276.1000000,1280.3000000,1268.4000000,1271.3000000,201580
20170802,000000,1271.3000000,1279.0000000,1262.9000000,1268.5000000,208159
20170803,000000,1268.5000000,1277.0000000,1265.8000000,1274.3000000,179751
20170804,000000,1274.3000000,1276.5000000,1259.8000000,1264.3000000,233191
20170806,000000,1264.7000000,1265.0000000,1262.3000000,1263.8000000,19349
20170807,000000,1263.9000000,1266.6000000,1261.3000000,1265.8000000,120090
20170808,000000,1265.8000000,1273.0000000,1257.1000000,1270.4000000,244926
20170809,000000,1270.3000000,1284.7000000,1270.0000000,1282.5000000,268341
20170810,000000,1282.5000000,1294.9000000,1282.3000000,1291.9000000,251616
20170811,000000,1291.8000000,1298.1000000,1286.7000000,1295.0000000,219527
20170813,000000,1295.3000000,1296.0000000,1291.0000000,1292.4000000,39389
20170814,000000,1292.5000000,1293.2000000,1277.0000000,1280.4000000,235874
20170815,000000,1280.5000000,1281.7000000,1272.7000000,1278.7000000,254944
20170816,000000,1278.6000000,1295.2000000,1273.2000000,1293.2000000,287950
20170817,000000,1293.2000000,1296.0000000,1286.4000000,1293.7000000,294488
20170818,000000,1293.8000000,1306.9000000,1289.1000000,1290.3000000,342221
20170820,000000,1290.1000000,1292.1000000,1286.2000000,1291.1000000,39721
20170821,000000,1291.2000000,1299.7000000,1289.9000000,1294.1000000,242983
20170822,000000,1294.0000000,1296.7000000,1287.0000000,1290.8000000,252202
20170823,000000,1290.9000000,1297.0000000,1290.1000000,1294.0000000,217791
20170824,000000,1294.0000000,1295.6000000,1289.3000000,1292.0000000,227612
20170825,000000,1292.1000000,1301.4000000,1281.3000000,1296.5000000,322705
20170827,000000,1297.8000000,1300.1000000,1297.1000000,1299.5000000,26997
20170828,000000,1299.4000000,1330.0000000,1299.2000000,1322.1000000,324727
20170829,000000,1322.1000000,1331.9000000,1310.6000000,1317.0000000,390500
20170830,000000,1317.0000000,1319.3000000,1302.3000000,1308.5000000,289922
20170831,000000,1308.5000000,1329.0000000,1307.5000000,1324.9000000,314226
20170901,000000,1324.8000000,1334.5000000,1321.4000000,1329.9000000,317049
20170903,000000,1339.7000000,1343.5000000,1337.1000000,1339.2000000,56610
20170904,000000,1339.1000000,1345.5000000,1336.7000000,1341.6000000,164085
20170905,000000,1341.5000000,1349.7000000,1331.1000000,1343.7000000,343440
20170906,000000,1343.6000000,1347.0000000,1336.4000000,1339.6000000,281795
20170907,000000,1339.7000000,1358.8000000,1338.8000000,1358.7000000,376180
20170908,000000,1358.7000000,1362.4000000,1347.1000000,1351.0000000,305016
20170910,000000,1341.5000000,1344.6000000,1337.3000000,1341.7000000,47371
20170911,000000,1341.7000000,1343.3000000,1327.0000000,1328.3000000,275486
20170912,000000,1328.2000000,1340.5000000,1326.7000000,1335.2000000,255016
20170913,000000,1335.2000000,1339.1000000,1322.2000000,1326.1000000,288780
20170914,000000,1326.2000000,1338.2000000,1319.5000000,1333.6000000,339481
20170915,000000,1333.7000000,1335.1000000,1323.0000000,1323.5000000,263735
20170917,000000,1324.0000000,1324.0000000,1318.0000000,1321.6000000,34141
20170918,000000,1321.6000000,1322.1000000,1308.1000000,1310.6000000,260169
20170919,000000,1310.6000000,1316.5000000,1308.7000000,1316.1000000,248479
20170920,000000,1316.1000000,1319.8000000,1299.0000000,1301.4000000,350128
20170921,000000,1301.4000000,1301.9000000,1291.2000000,1301.0000000,374722
20170922,000000,1300.9000000,1301.6000000,1296.5000000,1300.5000000,194163
20170924,000000,1301.5000000,1301.5000000,1291.7000000,1296.7000000,42455
20170925,000000,1296.7000000,1317.1000000,1293.6000000,1316.3000000,341021
20170926,000000,1316.2000000,1316.5000000,1293.1000000,1297.0000000,350961
20170927,000000,1297.0000000,1298.7000000,1283.1000000,1283.4000000,341403
20170928,000000,1283.3000000,1291.6000000,1280.4000000,1288.2000000,264856
20170929,000000,1288.1000000,1293.2000000,1278.2000000,1282.5000000,249446
20171001,000000,1282.2000000,1282.8000000,1276.1000000,1277.8000000,36404
20171002,000000,1277.7000000,1279.9000000,1271.0000000,1271.8000000,263481
20171003,000000,1271.8000000,1278.8000000,1271.2000000,1277.9000000,191731
20171004,000000,1277.9000000,1285.0000000,1273.1000000,1277.5000000,256097
20171005,000000,1277.6000000,1281.6000000,1268.5000000,1270.3000000,215704
20171006,000000,1270.3000000,1279.2000000,1262.8000000,1278.9000000,335319
20171008,000000,1278.6000000,1287.4000000,1277.7000000,1285.1000000,43986
20171009,000000,1285.1000000,1290.6000000,1281.8000000,1289.6000000,192687
20171010,000000,1289.6000000,1296.7000000,1288.0000000,1289.7000000,284879
20171011,000000,1289.7000000,1297.9000000,1286.8000000,1297.2000000,254424
20171012,000000,1297.1000000,1299.8000000,1291.8000000,1297.8000000,222148
20171013,000000,1297.8000000,1306.4000000,1292.9000000,1306.1000000,254208
20171015,000000,1306.0000000,1306.9000000,1303.2000000,1304.4000000,28349
20171016,000000,1304.4000000,1308.4000000,1292.5000000,1294.8000000,268236
20171017,000000,1294.7000000,1295.0000000,1283.2000000,1288.3000000,310706
20171018,000000,1288.2000000,1288.5000000,1277.6000000,1279.5000000,256605
20171019,000000,1279.4000000,1292.9000000,1278.4000000,1284.8000000,339569
20171020,000000,1284.7000000,1286.7000000,1279.3000000,1281.8000000,234484
20171022,000000,1281.5000000,1281.5000000,1275.4000000,1277.7000000,42509
20171023,000000,1277.7000000,1285.3000000,1273.6000000,1284.3000000,259545
20171024,000000,1284.4000000,1284.6000000,1272.6000000,1274.1000000,253250
20171025,000000,1274.0000000,1282.3000000,1272.0000000,1281.2000000,353839
20171026,000000,1281.2000000,1283.8000000,1266.1000000,1268.4000000,359599
20171027,000000,1268.3000000,1275.2000000,1263.8000000,1274.6000000,301961
20171029,000000,1274.3000000,1274.9000000,1271.5000000,1272.7000000,26578
20171030,000000,1272.6000000,1279.9000000,1269.8000000,1276.1000000,241381
20171031,000000,1276.1000000,1279.1000000,1268.3000000,1270.2000000,253476
20171101,000000,1270.2000000,1282.5000000,1270.1000000,1280.8000000,384953
20171102,000000,1280.8000000,1285.1000000,1274.0000000,1277.9000000,338968
20171103,000000,1277.9000000,1281.2000000,1265.9000000,1270.2000000,329431
20171105,000000,1270.7000000,1271.4000000,1266.4000000,1270.6000000,46369
20171106,000000,1270.6000000,1283.9000000,1268.0000000,1279.5000000,309795
20171107,000000,1279.4000000,1280.7000000,1272.3000000,1278.6000000,311345
20171108,000000,1278.5000000,1288.0000000,1276.5000000,1284.2000000,320089
20171109,000000,1284.3000000,1289.5000000,1282.2000000,1285.3000000,344407
20171110,000000,1285.3000000,1286.5000000,1273.6000000,1275.6000000,278064
20171112,000000,1275.3000000,1277.5000000,1274.4000000,1277.2000000,25990
20171113,000000,1277.3000000,1279.9000000,1275.5000000,1276.8000000,197421
20171114,000000,1276.8000000,1283.8000000,1269.7000000,1281.0000000,325183
20171115,000000,1281.0000000,1290.0000000,1275.5000000,1276.2000000,396924
20171116,000000,1276.1000000,1284.0000000,1274.9000000,1281.8000000,268005
20171117,000000,1281.8000000,1297.4000000,1281.0000000,1294.4000000,285078
20171119,000000,1294.1000000,1295.1000000,1291.2000000,1291.7000000,40747
20171120,000000,1291.6000000,1293.7000000,1274.1000000,1279.4000000,362660
20171121,000000,1279.4000000,1284.5000000,1275.8000000,1281.2000000,272382
20171122,000000,1281.2000000,1294.6000000,1281.0000000,1289.0000000,275620
20171123,000000,1289.0000000,1293.3000000,1286.5000000,1291.3000000,114373
20171124,000000,1291.3000000,1291.8000000,1285.1000000,1288.0000000,141164
20171126,000000,1288.0000000,1290.2000000,1286.2000000,1289.7000000,26894
